reviewAction,sourcePersonId,sourcePersonName,targetEntityType,targetEntityId,targetDisplayName,type,displayLabel,provenanceCandidate,confidence,evidenceCount,evidenceTypes,sourcePageUrls,referenceNote,publicUse
relationship-context-review,johnny-k-wu-2024,Johnny K. Wu,person,aklilu-demessie-2026,Aklilu Demessie,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/inductees/johnny-k-wu/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,joyce-mariani-2023,Joyce Mariani,person,mayor-frank-jackson-2025,Mayor Frank Jackson,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/joyce-mariani/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,lucy-torres-2026,Lucy Torres,person,mayor-frank-jackson-2025,Mayor Frank Jackson,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/lucy-torres/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,margaret-lynch-2020,Margaret Lynch,person,marilyn-madigan-2019,Marilyn Madigan,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/margaret-lynch/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,margaret-lynch-2020,Margaret Lynch,person,ken-kovach-2012,Ken Kovach,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/margaret-lynch/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,mayor-frank-jackson-2025,Mayor Frank Jackson,person,pierre-bejjani-2023,Pierre Bejjani,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/mayor-frank-jackson/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,mayor-frank-jackson-2025,Mayor Frank Jackson,person,ingrida-bublys-2019,Ingrida Bublys,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/mayor-frank-jackson/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,mayor-frank-jackson-2025,Mayor Frank Jackson,person,valarie-mccall-2020,Valarie McCall,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/mayor-frank-jackson/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,mayor-frank-jackson-2025,Mayor Frank Jackson,person,dick-pogue-2015,Dick Pogue,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/mayor-frank-jackson/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,michael-d-polensek-2023,Michael D. Polensek,person,august-pust-2010,August Pust,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/michael-d-polensek/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,mona-alag-2017,Mona Alag,person,ramesh-shah-2020,Ramesh Shah,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/inductees/mona-alag/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,ralph-perk-jr-2018,Ralph Perk Jr.,person,pierre-bejjani-2023,Pierre Bejjani,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/inductees-europe/ralph-perk-jr/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,ralph-perk-jr-2018,Ralph Perk Jr.,person,sheila-murphy-crawford-2018,Sheila Murphy Crawford,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/inductees-europe/ralph-perk-jr/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,ralph-perk-jr-2018,Ralph Perk Jr.,person,irene-morrow-2010,Irene Morrow,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/inductees-europe/ralph-perk-jr/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,ralph-perk-jr-2018,Ralph Perk Jr.,person,ralph-j-perk-2011,Ralph J. Perk,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/inductees-europe/ralph-perk-jr/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,rev-mikhail-mikhail-2016,Rev. Mikhail Mikhail,person,august-pust-2010,August Pust,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/reverend-mikhail-mikhail-2016/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,samuel-h-miller-2013,Samuel H. Miller,person,albert-b-ratner-2011,Albert B. Ratner,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/sam-miller-2013/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,samuel-h-miller-2013,Samuel H. Miller,person,nacy-panzica-2013,Nacy Panzica,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/sam-miller-2013/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,sheila-murphy-crawford-2018,Sheila Murphy Crawford,person,irene-morrow-2010,Irene Morrow,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/inductees-europe/sheila-murphy-crawford/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,sree-sreenath-2019,Sree Sreenath,person,ramesh-shah-2020,Ramesh Shah,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/sree-sreenath/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,svetlana-stolyarova-2025,Svetlana Stolyarova,person,pierre-bejjani-2023,Pierre Bejjani,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/svetlana-stolyarova/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,svetlana-stolyarova-2025,Svetlana Stolyarova,person,ingrida-bublys-2019,Ingrida Bublys,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/svetlana-stolyarova/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,svetlana-stolyarova-2025,Svetlana Stolyarova,person,wael-khoury-2017,Wael Khoury,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/svetlana-stolyarova/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,taras-szmagala-2022,Taras Szmagala,person,andy-fedynsky-2026,Andy Fedynsky,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/taras-szmagala/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,wael-khoury-2017,Wael Khoury,person,pierre-bejjani-2023,Pierre Bejjani,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/inductees-asia/wael-khoury/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,wael-khoury-2017,Wael Khoury,person,sam-kim-2017,Sam Kim,related_event,Named in profile source,profile-mention-candidate,0.54,1,profile-name-mention,https://clevelandinternationalhalloffame.com/inductees-asia/wael-khoury/,Original CIHOF source text names both people; review the page context before labeling a relationship.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,alex-machaskee-2010,Alex Machaskee,same_class,Shared source page,shared-page-candidate,0.34,3,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/|https://clevelandinternationalhalloffame.com/2023-induction-ceremony/|https://clevelandinternationalhalloffame.com/2023/04/cleveland-international-hall-of-fame-press-release/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,basil-russo-2017,Basil Russo,same_class,Shared source page,shared-page-candidate,0.34,3,shared-source-page,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/|https://clevelandinternationalhalloffame.com/2023/04/cleveland-international-hall-of-fame-press-release/|https://clevelandinternationalhalloffame.com/induction-class-2017/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,basil-russo-2017,Basil Russo,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/|https://clevelandinternationalhalloffame.com/2023/04/cleveland-international-hall-of-fame-press-release/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,margaret-w-wong-2010,Margaret W. Wong,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/|https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,dick-russ-2015,Dick Russ,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/|https://clevelandinternationalhalloffame.com/induction-class-2012/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,atul-mehta-2018,Atul Mehta,person,sheila-murphy-crawford-2018,Sheila Murphy Crawford,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2018-induction/|https://clevelandinternationalhalloffame.com/induction-class-2018/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,atul-mehta-2018,Atul Mehta,person,sister-alicia-alvarado-2018,Sister Alicia Alvarado,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2018-induction/|https://clevelandinternationalhalloffame.com/induction-class-2018/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,bishop-anthony-pilla-2015,Bishop Anthony Pilla,person,dick-russ-2015,Dick Russ,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2015/07/cleveland-international-hall-of-fame-at-givecamp/|https://clevelandinternationalhalloffame.com/induction-class-2015/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,dr-eugene-jordan-2024,Dr. Eugene Jordan,person,veronica-dahlberg-2024,Veronica Dahlberg,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2024-inductions/|https://clevelandinternationalhalloffame.com/induction-event-info/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,dr-eugene-jordan-2024,Dr. Eugene Jordan,person,dona-brady-2024,Dona Brady,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2024-inductions/|https://clevelandinternationalhalloffame.com/induction-event-info/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,erika-puussaar-2024,Erika Puussaar,person,dr-eugene-jordan-2024,Dr. Eugene Jordan,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2024-inductions/|https://clevelandinternationalhalloffame.com/induction-event-info/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,erika-puussaar-2024,Erika Puussaar,person,veronica-dahlberg-2024,Veronica Dahlberg,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2024-inductions/|https://clevelandinternationalhalloffame.com/induction-event-info/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,erika-puussaar-2024,Erika Puussaar,person,dona-brady-2024,Dona Brady,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2024-inductions/|https://clevelandinternationalhalloffame.com/induction-event-info/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,georgine-welo-2023,Georgine Welo,person,basil-russo-2017,Basil Russo,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/|https://clevelandinternationalhalloffame.com/2023/04/cleveland-international-hall-of-fame-press-release/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,joyce-mariani-2023,Joyce Mariani,person,sudarshan-sathe-2023,Sudarshan Sathe,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/|https://clevelandinternationalhalloffame.com/2023/04/cleveland-international-hall-of-fame-press-release/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,joyce-mariani-2023,Joyce Mariani,person,georgine-welo-2023,Georgine Welo,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/|https://clevelandinternationalhalloffame.com/2023/04/cleveland-international-hall-of-fame-press-release/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,joyce-mariani-2023,Joyce Mariani,person,alex-machaskee-2010,Alex Machaskee,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/|https://clevelandinternationalhalloffame.com/2023/04/cleveland-international-hall-of-fame-press-release/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,mona-alag-2017,Mona Alag,person,august-pust-2010,August Pust,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/|https://clevelandinternationalhalloffame.com/induction-class-2017/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,paul-burik-2019,Paul Burik,person,alex-machaskee-2010,Alex Machaskee,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/|https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,paul-burik-2019,Paul Burik,person,margaret-w-wong-2010,Margaret W. Wong,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/|https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,pierre-bejjani-2023,Pierre Bejjani,person,joyce-mariani-2023,Joyce Mariani,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/|https://clevelandinternationalhalloffame.com/2023/04/cleveland-international-hall-of-fame-press-release/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,pierre-bejjani-2023,Pierre Bejjani,person,sudarshan-sathe-2023,Sudarshan Sathe,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/|https://clevelandinternationalhalloffame.com/2023/04/cleveland-international-hall-of-fame-press-release/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,pierre-bejjani-2023,Pierre Bejjani,person,georgine-welo-2023,Georgine Welo,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/|https://clevelandinternationalhalloffame.com/2023/04/cleveland-international-hall-of-fame-press-release/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,pierre-bejjani-2023,Pierre Bejjani,person,alex-machaskee-2010,Alex Machaskee,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/|https://clevelandinternationalhalloffame.com/2023/04/cleveland-international-hall-of-fame-press-release/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,pierre-bejjani-2023,Pierre Bejjani,person,basil-russo-2017,Basil Russo,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/|https://clevelandinternationalhalloffame.com/2023/04/cleveland-international-hall-of-fame-press-release/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ray-pianka-2018,Ray Pianka,person,atul-mehta-2018,Atul Mehta,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2018-induction/|https://clevelandinternationalhalloffame.com/induction-class-2018/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,ray-pianka-2018,Ray Pianka,person,sister-alicia-alvarado-2018,Sister Alicia Alvarado,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2018-induction/|https://clevelandinternationalhalloffame.com/induction-class-2018/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,steve-mulloy-2015,Steve Mulloy,person,bishop-anthony-pilla-2015,Bishop Anthony Pilla,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2015/07/cleveland-international-hall-of-fame-at-givecamp/|https://clevelandinternationalhalloffame.com/induction-class-2015/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,steve-mulloy-2015,Steve Mulloy,person,dick-russ-2015,Dick Russ,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2015/07/cleveland-international-hall-of-fame-at-givecamp/|https://clevelandinternationalhalloffame.com/induction-class-2015/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,sudarshan-sathe-2023,Sudarshan Sathe,person,georgine-welo-2023,Georgine Welo,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/|https://clevelandinternationalhalloffame.com/2023/04/cleveland-international-hall-of-fame-press-release/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,valarie-mccall-2020,Valarie McCall,person,aklilu-demessie-2026,Aklilu Demessie,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/|https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,veronica-dahlberg-2024,Veronica Dahlberg,person,dona-brady-2024,Dona Brady,same_class,Shared source page,shared-page-candidate,0.34,2,shared-source-page,https://clevelandinternationalhalloffame.com/2024-inductions/|https://clevelandinternationalhalloffame.com/induction-event-info/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,aklilu-demessie-2026,Aklilu Demessie,person,andy-fedynsky-2026,Andy Fedynsky,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,aklilu-demessie-2026,Aklilu Demessie,person,catherine-jorgensen-mccutcheon-2026,Catherine Jorgensen McCutcheon,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,aklilu-demessie-2026,Aklilu Demessie,person,le-nguyen-2026,Le Nguyen,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,aklilu-demessie-2026,Aklilu Demessie,person,lucy-torres-2026,Lucy Torres,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,albert-b-ratner-2011,Albert B. Ratner,person,lucretia-stoica-2011,Lucretia Stoica,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,albert-b-ratner-2011,Albert B. Ratner,person,luis-martinez-2011,Luis Martinez,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,albert-b-ratner-2011,Albert B. Ratner,person,gerald-m-quinn-2011,Gerald M. Quinn,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,albert-b-ratner-2011,Albert B. Ratner,person,giahoa-ryan-2011,Giahoa Ryan,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,albert-b-ratner-2011,Albert B. Ratner,person,ken-kovach-2012,Ken Kovach,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2011/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,aklilu-demessie-2026,Aklilu Demessie,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,wael-khoury-2017,Wael Khoury,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2012/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,milton-maltz-2012,Milton Maltz,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2012/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,dr-jaya-shah-2012,Dr. Jaya Shah,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2012/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,ken-kovach-2012,Ken Kovach,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2012/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,vladimir-rus-2012,Vladimir Rus,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2012/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,jack-kahl-2016,Jack Kahl,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2012/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,irene-morrow-2010,Irene Morrow,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,mona-alag-2017,Mona Alag,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,paul-sciria-2010,Paul Sciria,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,dr-dieu-thuc-do-2010,Dr. Dieu Thuc Do,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,lonnie-mccauley-2010,Lonnie McCauley,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,august-pust-2010,August Pust,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,paramjit-singh-2010,Paramjit Singh,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,alex-machaskee-2010,Alex Machaskee,person,leo-weidenthal-2010,Leo Weidenthal,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/induction-class-2010/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,anda-cook-2022,Anda Cook,person,carl-robson-2022,Carl Robson,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,anda-cook-2022,Anda Cook,person,may-chen-2020,May Chen,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,anda-cook-2022,Anda Cook,person,victor-ruiz-2022,Victor Ruiz,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,anda-cook-2022,Anda Cook,person,taras-szmagala-2022,Taras Szmagala,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
relationship-context-review,anda-cook-2022,Anda Cook,person,margaret-lynch-2020,Margaret Lynch,same_class,Shared source page,shared-page-candidate,0.34,1,shared-source-page,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,Original CIHOF source page mentions both people; review before using as a public connection.,candidate-only
